person,age,gender,loyalty,income,amount,reward,transaction,completed,received,rev_comp_ratio
b979241d6ae446359826f240c0485856,20.0,M,279.0,72000.0,62.910000000000004,15.0,18,4,5,0.8
b97fba3eb0c0486aa2805797833c4c2b,58.0,M,300.0,31000.0,87.21000000000002,19.0,14,4,4,1.0
b982648d91de42efb7d6f55e62e8ed97,67.0,M,66.0,41000.0,29.769999999999996,5.0,12,2,5,0.4
b9856bf1ebd14d05a9a34df2e1d5008d,73.0,M,210.0,71000.0,83.28,8.0,5,2,4,0.5
b98e8b1b420a467fb7adc3bfa2a707d8,47.0,M,40.0,56000.0,68.55,2.0,5,1,3,0.3333333333333333
b991355e11ce45789521f22bcd12804a,56.0,F,154.0,80000.0,109.45,9.0,4,3,6,0.5
b991c17777804054bf73313153cb9476,64.0,M,1046.0,80000.0,207.47,20.0,9,4,5,0.8
b991ce65f2094154a29d1bc76abdd272,30.0,M,684.0,40000.0,23.090000000000003,5.0,8,1,2,0.5
b993a783cfe844848fc165a1de3926b1,42.0,M,309.0,43000.0,72.22,10.0,7,1,5,0.2
b99576c1a64144c1933b9cf7ee8441d4,45.0,F,229.0,60000.0,39.2,5.0,3,1,5,0.2
b9962944ab2042a88c9374719c067133,38.0,M,517.0,52000.0,153.01,25.0,11,4,5,0.8
b99a3a0c26e2406fa5d249d20a6b1911,72.0,M,22.0,84000.0,52.08,5.0,2,1,3,0.3333333333333333
b99c01e940364ecdbef03dae24c6554b,65.0,M,733.0,35000.0,136.42999999999995,13.0,28,2,6,0.3333333333333333
b9a10fe4f43b4a25858739561f0ca42a,58.0,O,130.0,55000.0,47.25,15.0,2,2,4,0.5
b9a7de55d4bd43f49a0865edf14ee23a,77.0,M,126.0,64000.0,34.95,12.0,10,3,6,0.5
b9ad4c8fa6df4f35b816fabbe623d2ae,24.0,M,225.0,35000.0,11.12,3.0,5,1,3,0.3333333333333333
b9b07ee2b17046ad9c3f2048d91cfe3d,81.0,F,413.0,86000.0,178.73,14.0,7,4,4,1.0
b9b907ef1266497caf7824b9d0da919d,66.0,M,1170.0,47000.0,41.14999999999999,7.0,13,2,5,0.4
b9bd8701220e4b6892138ba2f45ce8a3,40.0,M,55.0,32000.0,35.9,3.0,7,1,4,0.25
b9c2811b721840d7a4b38bcad4c938e0,46.0,M,371.0,49000.0,313.8499999999999,22.0,25,5,6,0.8333333333333334
b9c4f8d5b6484ae99f7ce9ce8f2217d9,74.0,M,559.0,96000.0,318.5,15.0,12,3,4,0.75
b9c53d6ca63c4e638567827345f412c9,52.0,M,295.0,37000.0,38.589999999999996,3.0,8,1,6,0.16666666666666666
b9cb807bb54f48c592ec2686a36ddbed,42.0,F,528.0,64000.0,39.07,2.0,12,1,3,0.3333333333333333
b9d1a125fe14420181322874001f4fc9,36.0,F,146.0,74000.0,33.52,5.0,8,1,5,0.2
b9d7f0ab3ff34979965a826cd7e45f0d,51.0,F,806.0,86000.0,221.98999999999998,15.0,10,3,3,1.0
b9d88b4d7c734c9a83de6350303d9d65,73.0,F,316.0,105000.0,93.32999999999998,7.0,3,2,4,0.5
b9d9ecf32ae046589bdd88bc7ad2aa3d,19.0,M,364.0,34000.0,99.21000000000001,3.0,5,1,3,0.3333333333333333
b9dd94b4eeac44c2b7e3127256772052,83.0,F,202.0,99000.0,94.9,10.0,4,2,5,0.4
b9f3080f81a7412798a964cbacc02f28,56.0,M,650.0,70000.0,184.14,19.0,11,5,5,1.0
b9f66dfe212c45338adfab7ff215e362,20.0,F,795.0,64000.0,147.98999999999998,25.0,9,3,4,0.75
b9fb3437f5834ceea799641d482ce345,76.0,M,124.0,50000.0,14.37,5.0,9,1,4,0.25
b9fcb152e8cc41cea4a54725062aa773,74.0,M,185.0,90000.0,60.67,8.0,3,2,4,0.5
b9fcd2490b8b4ab78674c6d57b9277f1,64.0,M,486.0,40000.0,102.32000000000001,17.0,9,3,4,0.75
ba019fba03e140e68af890010d357eba,64.0,M,418.0,111000.0,212.79000000000002,25.0,8,5,5,1.0
ba03c35a917c4b4b9a04b77bcde7d330,55.0,M,254.0,81000.0,254.96,30.0,12,3,5,0.6
ba05d1358ee045dfab48181042c1a608,51.0,M,1261.0,82000.0,141.69000000000003,23.0,7,5,5,1.0
ba1d6debf43549ec85647318dda2656d,63.0,F,204.0,103000.0,184.51,34.0,8,6,6,1.0
ba1d8661fce44d34ba7fc0b3dbdbf223,65.0,F,350.0,70000.0,346.79999999999995,14.0,16,4,5,0.8
ba22b168c2154a199542dd671ae74bf7,65.0,F,824.0,100000.0,314.8,29.0,10,5,6,0.8333333333333334
ba32af6b9a164643ac73cbc6faa19c3b,59.0,F,11.0,74000.0,126.18,8.0,7,2,4,0.5
ba3395366d96453981bc7a738ebc2ead,18.0,M,1436.0,40000.0,32.730000000000004,2.0,10,1,4,0.25
ba33e70994e14a97b48bcae3a2d5dd48,65.0,F,363.0,96000.0,140.7,17.0,5,3,5,0.6
ba36d81376df4e25938086ef87e506ec,19.0,F,809.0,56000.0,144.64000000000001,18.0,11,3,5,0.6
ba370543f3764ef1aae43bfdfe6621d9,41.0,F,301.0,64000.0,31.549999999999997,5.0,2,2,5,0.4
ba4176fde48e445683c155b0123c834d,76.0,M,1647.0,34000.0,50.71999999999999,8.0,16,2,5,0.4
ba46df2e9e8c4e46b3be70d84fb87a39,48.0,M,257.0,45000.0,106.53,15.0,8,2,3,0.6666666666666666
ba4b4ee409d24af89e7a350fc51efac9,68.0,M,589.0,90000.0,178.72,12.0,8,4,6,0.6666666666666666
ba4f033e94284ee18d2013686b6a8afd,96.0,F,145.0,103000.0,139.27,13.0,5,3,4,0.75
ba4fff69b9224b87a1916f9fd9d0c2c8,75.0,F,438.0,109000.0,91.32,12.0,3,2,5,0.4
ba53b4bec7f3472ba8efdff427739fb9,66.0,F,862.0,79000.0,209.04999999999998,27.0,11,4,4,1.0
ba5480cfd2c0403bae9f75cdbb5f8d49,60.0,F,841.0,62000.0,130.0,3.0,8,1,2,0.5
ba555d2967f2424ab7eeedef1d06201b,61.0,F,83.0,64000.0,89.31,9.0,6,3,5,0.6
ba56e53dfd5e466f9b2ae751fa3f43b7,57.0,F,1010.0,72000.0,286.32000000000005,20.0,16,3,5,0.6
ba5812eb9543480096785d6081cefc3f,53.0,M,235.0,84000.0,78.67,2.0,3,1,4,0.25
ba5f7f6c45414d00a87a042b9caf3af0,81.0,F,990.0,111000.0,57.63,2.0,2,1,4,0.25
ba620885e51c4b0ea64a4f61daad494f,33.0,F,188.0,68000.0,295.62,19.0,17,4,5,0.8
ba6acc5c02514f74a5838f92f70a9684,43.0,F,846.0,58000.0,148.07999999999998,10.0,7,3,5,0.6
ba6af8ec6434444190775b4f4d2bc63d,25.0,M,474.0,49000.0,147.89999999999998,20.0,12,3,4,0.75
ba6b5ff2bf0d45fda3615540f7f02024,51.0,M,280.0,33000.0,96.37,13.0,10,2,6,0.3333333333333333
ba6c590ae5fe4a2ab6f7ee73f9958811,36.0,F,230.0,79000.0,84.34,7.0,4,2,3,0.6666666666666666
ba786181b0634188a68dd4e240a41ab7,61.0,M,130.0,78000.0,14.1,10.0,1,1,3,0.3333333333333333
ba79df515e71410bb0f60eb9fd00e83d,75.0,F,781.0,66000.0,155.03,4.0,9,2,2,1.0
ba82e615c0bb412da2b5ed5d46148b09,44.0,M,723.0,71000.0,161.96999999999997,30.0,8,4,5,0.8
ba8457f994234f27bb0703e60518ba26,78.0,M,1376.0,61000.0,79.67,17.0,20,3,6,0.5
ba8cf7c979d64fa681e943bf394a6eb3,49.0,M,247.0,91000.0,54.56,10.0,2,1,5,0.2
ba95c8b450ba4740bd815048c5045307,55.0,O,357.0,33000.0,64.5,13.0,9,3,4,0.75
ba9fb3e4a7084361914c1647d871d27e,30.0,M,464.0,69000.0,167.79,9.0,8,3,4,0.75
baa162e4861e459cb33c45fb3b40bfc2,50.0,F,136.0,91000.0,115.99000000000001,20.0,4,2,5,0.4
baa224e7738d490abb3e523842a95e14,38.0,O,130.0,37000.0,72.89,18.0,10,4,6,0.6666666666666666
baa803991ac74eb7940ac1703d9d94ad,52.0,F,104.0,104000.0,31.03,3.0,1,1,5,0.2
baa8971400b245f79072e0bb96c3b7a9,53.0,M,1097.0,86000.0,164.63,19.0,8,4,5,0.8
babea5d61c914da09740cd3bf4322782,75.0,M,501.0,94000.0,170.38,8.0,8,2,4,0.5
bacc303abb13474eb0794e50916ce582,41.0,M,169.0,73000.0,46.14,10.0,3,1,5,0.2
bad8d0152407421692323f3e4a9faf2f,31.0,M,719.0,59000.0,85.25,15.0,6,2,5,0.4
bae9e6a975554e4590766902957ebb9b,50.0,M,1772.0,69000.0,105.05000000000001,18.0,5,3,5,0.6
baec6fd421ca41948585242e20df9852,59.0,M,1066.0,68000.0,75.47,12.0,19,3,5,0.6
baee294f84ec4a059c92e36df084e206,48.0,M,237.0,98000.0,72.59,5.0,3,1,4,0.25
baefe3a7a1f74e91b9b1963ccc011ad6,78.0,F,0.0,55000.0,22.07,10.0,3,2,4,0.5
baf1c3114e0c4e1597c77fdea974f49a,36.0,M,224.0,36000.0,38.44,10.0,12,1,5,0.2
bafc2350ece84692b0db74a6130a213c,32.0,M,95.0,38000.0,24.240000000000006,3.0,9,1,5,0.2
bafec41a406144ac8b8fe8e55e1bd67e,95.0,F,91.0,67000.0,25.94,5.0,5,1,5,0.2
bb0f25e23a4c4de6a645527c275cd594,56.0,M,1506.0,76000.0,188.90000000000003,26.0,8,5,5,1.0
bb15c4ca57524cd38626431d27038f2f,55.0,M,129.0,56000.0,51.72,10.0,4,3,4,0.75
bb16ec6e02b14940a95d65bffd980456,49.0,F,665.0,94000.0,218.43,5.0,8,1,3,0.3333333333333333
bb272cd4cac24fcc8f0168cfb5c6f063,20.0,M,1713.0,40000.0,54.100000000000016,10.0,20,2,4,0.5
bb32df096aee4e32945119a6c541ee59,68.0,M,502.0,99000.0,187.82,14.0,7,3,5,0.6
bb3983180f0f4b019976c13d5106ce11,83.0,F,557.0,64000.0,254.89000000000001,10.0,15,1,4,0.25
bb3e095a8e4f4b42a92a19f2d099b6ed,29.0,M,457.0,73000.0,192.08,18.0,12,4,5,0.8
bb465e90882143b6a49f99d9d810dc3f,53.0,F,1084.0,75000.0,651.19,26.0,12,6,6,1.0
bb54106e5dc34e33a94981ae317ab3da,83.0,M,1615.0,61000.0,108.31,9.0,6,3,5,0.6
bb603ce2bdda424380aa360a67c11cb8,30.0,M,198.0,53000.0,143.70999999999998,10.0,10,1,5,0.2
bb68db66392e4e49917ea1c13bdda6d0,71.0,M,983.0,96000.0,203.19,6.0,7,2,5,0.4
bb70962f3bb64f2a9ee75d5a0615bc07,81.0,M,260.0,79000.0,200.22,25.0,9,3,5,0.6
bb77ce209b4a4ca89349030aea4b949e,42.0,M,576.0,97000.0,248.80999999999997,23.0,10,4,4,1.0
bb78f4ec254e4eea8c31c85fa08e6ecb,36.0,M,789.0,56000.0,113.13,27.0,9,4,5,0.8
bb7a712a2bd54274b5fc91d16b61ae7c,49.0,F,798.0,59000.0,178.23,22.0,14,5,5,1.0
bb7d59b72c454dc6a3771b2c6edb0a7d,21.0,F,139.0,58000.0,121.39,17.0,8,4,6,0.6666666666666666
bb7ea7fb96d049f9a96a23e4e223373c,54.0,F,973.0,96000.0,348.5899999999999,30.0,14,3,5,0.6
bb8076bc030e4fd8a90798217906505f,93.0,F,836.0,59000.0,223.04000000000002,27.0,14,4,6,0.6666666666666666
bb8b3e8a1f05462e986af07001c9c179,82.0,F,625.0,93000.0,158.07999999999998,12.0,6,3,5,0.6
bb8f4c201203433cb610477526658b13,83.0,M,302.0,32000.0,59.23,2.0,7,1,4,0.25
bb93bfae58094546b29f9c08094afd04,58.0,M,829.0,79000.0,276.3,20.0,12,5,6,0.8333333333333334
bb94b4af9efd4d278abbabba188a8a54,18.0,F,338.0,40000.0,90.09,8.0,10,2,5,0.4
bb96405dddda4e9caf4461b6e990f39f,56.0,F,226.0,74000.0,128.97,10.0,6,1,3,0.3333333333333333
bb99b6571467430a987004bca666c400,53.0,F,555.0,91000.0,93.4,17.0,4,3,3,1.0
bb9b453f38d74d14b219caa1a6a3e4f5,42.0,M,1485.0,57000.0,64.78,14.0,4,3,5,0.6
bb9cf26ad43044a3b0dd90c22bbd05d1,69.0,M,1546.0,47000.0,56.84,2.0,18,1,6,0.16666666666666666
bba1aa88ea0240b5a66390c0c910041d,61.0,F,312.0,71000.0,160.71,30.0,10,5,6,0.8333333333333334
bba62984c3d347908b94f740ac02f623,63.0,M,338.0,50000.0,37.86,6.0,2,3,6,0.5
bbaca98151a448a093c1d7eaa413bf92,39.0,M,1502.0,46000.0,41.29,4.0,13,2,3,0.6666666666666666
bbb2955fd6f14f00a5df7b5140e0c2a0,79.0,F,299.0,106000.0,63.839999999999996,10.0,2,2,4,0.5
bbb98c130cf441f6a1e360436565b697,70.0,F,1390.0,64000.0,43.959999999999994,9.0,2,3,5,0.6
bbbeb7c9d80649e79aa7a7862e1efc1c,22.0,M,924.0,42000.0,35.84,10.0,10,1,4,0.25
bbc52c2e02c44339ad574f4cd7c201fa,51.0,M,1163.0,66000.0,57.57000000000001,5.0,12,1,2,0.5
bbc84c4808414965b83576e09d3445cd,58.0,O,990.0,95000.0,198.88,5.0,9,2,5,0.4
bbdadc0af7ad49e5ae5627940eb3b4e2,66.0,M,857.0,72000.0,124.50000000000001,3.0,8,1,2,0.5
bbdcf97a4eab4908a29c203ea8e133b6,56.0,M,242.0,73000.0,173.54000000000002,24.0,9,5,5,1.0
bbdf0d745a8a42c285ec3a9dc99ddbb9,56.0,F,231.0,110000.0,55.47,7.0,2,2,6,0.3333333333333333
bbee4cecbebb4347859c73b9971550d5,26.0,F,265.0,68000.0,242.82,5.0,13,2,3,0.6666666666666666
bbf1b58545c5460c919a2efbdab72629,73.0,M,95.0,58000.0,503.14,27.0,9,5,5,1.0
bc0adc37f9ed446ea17b6dd30e1e88d7,58.0,M,792.0,75000.0,258.58000000000004,19.0,13,4,4,1.0
bc0f4edf02b34c96b2a5b1fb30929db8,59.0,M,374.0,105000.0,187.02,17.0,7,3,6,0.5
bc11263bf078440d8eac1e016ec9c618,52.0,M,1663.0,93000.0,78.57,10.0,4,1,4,0.25
bc168e6a4891477bb8b135ba52e43852,97.0,M,383.0,69000.0,313.4,24.0,17,5,6,0.8333333333333334
bc174ac4b14446808e87c565f28cb51c,57.0,O,337.0,91000.0,71.77,15.0,3,2,6,0.3333333333333333
bc2480d214f045008a153f513e284279,56.0,F,248.0,92000.0,88.78999999999999,5.0,3,2,3,0.6666666666666666
bc2aa51e67bc435e8e5c7a2eaf2c376c,66.0,M,249.0,86000.0,307.76,12.0,13,3,3,1.0
bc351f17150242ccb1f083309179951f,38.0,M,834.0,96000.0,125.47999999999999,5.0,5,1,4,0.25
bc36862e6db048a6831b7707fc0a819d,32.0,M,552.0,45000.0,114.94,20.0,13,4,4,1.0
bc3694dd6a25450ca80f4d4a60719236,47.0,M,1257.0,38000.0,21.25,3.0,11,1,4,0.25
bc3abab34eb24ac9a44a6af6256dde4c,60.0,M,176.0,32000.0,24.59,5.0,4,1,4,0.25
bc40825f9f15480a86c2b087006b9fdb,55.0,M,205.0,83000.0,216.47000000000003,20.0,10,3,5,0.6
bc417f2f6ba74dddba8c0502a0ddc89e,33.0,M,313.0,68000.0,54.84,4.0,3,2,4,0.5
bc483f23aadb4a4e857d865527b7599b,70.0,M,801.0,51000.0,107.29,2.0,10,1,6,0.16666666666666666
bc4f249b7c5f417ebbbca2b184dc14a4,49.0,F,398.0,66000.0,167.54000000000002,18.0,9,3,5,0.6
bc6f88a8565a43f1883155c8f359bcb0,82.0,F,865.0,99000.0,250.79999999999998,5.0,10,2,4,0.5
bc732350a9684a669cc72bea24c48e4c,58.0,F,999.0,81000.0,248.42,29.0,11,6,6,1.0
bc7438e795114d7c8902b160ba26c907,46.0,F,769.0,63000.0,335.38,16.0,21,4,5,0.8
bc8244e584fb4f06a55201e47b9c4664,56.0,M,1633.0,51000.0,69.97999999999999,13.0,20,3,4,0.75
bc8f94f7e220405393414f17b3fe25c5,70.0,F,863.0,100000.0,350.65000000000003,30.0,11,5,5,1.0
bc9967a6750e496ab469784ce225ade2,48.0,M,934.0,72000.0,142.5,13.0,8,3,4,0.75
bc9bab272ac24358b56a422e437553f4,63.0,F,406.0,78000.0,147.92,7.0,6,2,3,0.6666666666666666
bca0ddf80ce34cc2a8070a1a70a9e8c0,68.0,F,1086.0,108000.0,88.53999999999999,2.0,3,1,2,0.5
bca3d652a04a43fb9b5b21b6b713f122,46.0,M,335.0,56000.0,64.53,5.0,5,2,6,0.3333333333333333
bcaca63604f54f9585669295ce9088f9,58.0,F,243.0,40000.0,199.52,20.0,17,4,4,1.0
bcb0d199780640afbf378537c3e7f8d7,43.0,M,124.0,51000.0,31.639999999999997,8.0,9,2,5,0.4
bcb740eb70ad4fadbd9af08a57a0ab92,69.0,M,62.0,53000.0,64.75,8.0,5,3,6,0.5
bcb8164ebbfc478e8c266e85554b9a90,33.0,M,1058.0,72000.0,66.71000000000001,4.0,20,2,4,0.5
bcbd951fa30e4b22a3683e7a3e211f98,66.0,M,115.0,70000.0,105.88999999999999,20.0,6,4,6,0.6666666666666666
bcc8f75e473d4b8cbeb5fde033b14f6a,53.0,M,243.0,92000.0,81.41,9.0,3,3,6,0.5
bcc9341f05fc43ba811649020fe99496,31.0,M,1794.0,50000.0,36.0,2.0,11,1,4,0.25
bccd10b69e4a4883b153646030e34f6c,57.0,F,906.0,51000.0,115.59,7.0,10,2,4,0.5
bcd3789321c4466e9974a2384607ae2e,42.0,F,236.0,74000.0,297.58000000000004,16.0,17,4,5,0.8
bcd9fbbb25454c38be9ed35ca901896e,42.0,M,1153.0,73000.0,50.60000000000001,3.0,14,1,4,0.25
bce8630e669e48f09889156ebd3aab5b,23.0,M,11.0,60000.0,180.05,17.0,12,4,4,1.0
bcf49b598f7d48c7a75ecc50ebcbd700,60.0,M,224.0,41000.0,183.66,20.0,18,2,4,0.5
bcfac14454b94192af2fe4052dace8f2,51.0,M,628.0,81000.0,158.42,17.0,8,3,5,0.6
bcfbadce76f34099a68a10adc7f86c3b,62.0,F,613.0,84000.0,147.02,15.0,7,4,4,1.0
bcfbe973d8dd482d9588da28517f2b46,39.0,M,227.0,85000.0,159.51000000000002,25.0,6,4,6,0.6666666666666666
bcfc432fc0be4938a9a688c5c2873a49,28.0,F,121.0,62000.0,25.88,10.0,7,1,3,0.3333333333333333
bd06525874e148689e502cda5623b25e,35.0,M,852.0,66000.0,253.17000000000002,23.0,13,4,6,0.6666666666666666
bd06e09d19d3444eacf13fb67a4a37b0,56.0,F,699.0,74000.0,279.93,28.0,12,4,4,1.0
bd095a56876e4be1b2431b209ad9e5f7,77.0,M,716.0,111000.0,287.32,14.0,10,4,5,0.8
bd0d43a486d741acb7a52946ab324de1,60.0,M,176.0,48000.0,17.099999999999998,3.0,5,1,2,0.5
bd1e687ace0b4d62aaf516aaec150beb,40.0,M,100.0,41000.0,12.24,5.0,4,1,6,0.16666666666666666
bd232ba14e124b91a0adcac29dc1792e,43.0,M,846.0,34000.0,41.33,10.0,7,1,2,0.5
bd25b3cfc15f4adb99a44daa2ef04b75,69.0,M,292.0,116000.0,405.61999999999995,29.0,13,5,6,0.8333333333333334
bd2cdd691aca4bb0a0e039979ee5de5c,69.0,M,670.0,55000.0,412.67,27.0,28,6,6,1.0
bd2d0757942946aeb62f5666fec0568b,59.0,M,286.0,35000.0,33.699999999999996,2.0,11,1,6,0.16666666666666666
bd3219877942414f99069552317ab913,57.0,F,291.0,95000.0,22.66,3.0,1,1,6,0.16666666666666666
bd35a0c619654fa28d2bc099d2f16b9e,52.0,M,1055.0,92000.0,202.98000000000002,7.0,9,2,5,0.4
bd3714abf1654f58939f379f88378882,61.0,M,83.0,56000.0,16.3,5.0,4,1,4,0.25
bd40b5d8818e40bba31a9c1195255017,26.0,M,360.0,67000.0,128.59,12.0,11,2,6,0.3333333333333333
bd43932a588841eea8932053dc143c36,57.0,M,1047.0,76000.0,93.77000000000001,10.0,5,1,3,0.3333333333333333
bd56398238844f63bf73ebe02ad4733a,24.0,M,568.0,32000.0,13.82,5.0,8,1,4,0.25
bd5d8f38464e480c935c7ef2bc6b715d,22.0,F,980.0,51000.0,156.57999999999998,13.0,14,3,5,0.6
bd69af886bf2416ea1866d47e6305802,79.0,M,883.0,61000.0,50.129999999999995,3.0,17,1,4,0.25
bd6db3a8f19f4947b9d4846536b74d45,35.0,M,1574.0,41000.0,25.7,2.0,13,1,3,0.3333333333333333
bd70a3196c6c46ffa4738581c64e29d5,64.0,M,678.0,34000.0,49.949999999999996,11.0,14,3,5,0.6
bd7528c4abbe4c4db28fa0b6a20e2c4c,51.0,F,1635.0,67000.0,72.19,10.0,18,3,6,0.5
bd777dba9c784ff8aa96c2a4531fba1f,84.0,M,680.0,93000.0,197.82999999999998,22.0,8,4,5,0.8
bd7b13b7520b4bd1aed39c026ebb9116,61.0,F,627.0,108000.0,149.17000000000002,11.0,5,3,3,1.0
bd7c74c5166e4a469ad169da1e0f3d8d,63.0,F,323.0,72000.0,113.46,22.0,6,3,5,0.6
bd85eeff28ee40a2a6b0c4829a4f211e,49.0,O,562.0,95000.0,147.99,23.0,7,3,6,0.5
bd920b7b033d42fb9d97be92343a9aef,52.0,F,560.0,97000.0,184.59000000000003,50.0,6,6,6,1.0
bd925120547040cb9bb7d2a737d01c14,32.0,O,280.0,37000.0,132.22,12.0,14,3,5,0.6
bd9640ac357e463bac65c117ca88d0a3,37.0,F,65.0,78000.0,108.27000000000001,25.0,5,5,5,1.0
bd9dc3164de4400c93adbe2cba1501a4,70.0,M,185.0,70000.0,20.990000000000002,2.0,5,1,6,0.16666666666666666
bda16115506044a08dc1294153a51efb,59.0,F,199.0,68000.0,51.24,15.0,3,2,4,0.5
bda8280eee0249cb9a4b282a993aaafd,62.0,F,770.0,71000.0,176.87,8.0,10,2,2,1.0
bda99ed14b964c889742d97222157fc7,61.0,F,440.0,62000.0,223.32000000000002,22.0,15,4,5,0.8
bdc18485441448439f1197858094e5e9,67.0,F,1737.0,43000.0,69.47,14.0,21,4,5,0.8
bdc83aa918b94994a9a9d4b0b4623e21,23.0,M,1523.0,73000.0,37.1,5.0,13,1,4,0.25
bdcbab43c2f34ca2a6ae2251a27ff6a4,49.0,M,1542.0,70000.0,114.66000000000004,18.0,26,5,6,0.8333333333333334
bdcf61ddb5c1438ca582b718e4a2eee4,56.0,F,1685.0,54000.0,97.14999999999998,17.0,25,5,6,0.8333333333333334
bdd4deefab304ad19f154b6c35b9254d,51.0,M,870.0,118000.0,224.67,22.0,9,3,4,0.75
bdd90dd8f4e145d5a0dd992524c2c13e,53.0,F,421.0,65000.0,106.85000000000001,10.0,6,1,4,0.25
bde0a3c05d47454295564f8c9854eca1,61.0,F,761.0,95000.0,36.269999999999996,4.0,2,2,3,0.6666666666666666
bde1c2a5283f47cc9a3f932ec3338a31,81.0,F,900.0,110000.0,223.77,23.0,8,4,5,0.8
bde275066f3c4fa0bff3093e3b866a2c,37.0,M,304.0,65000.0,273.51000000000005,7.0,18,2,3,0.6666666666666666
bde68ea39f4449f1818922a3077d3ff4,55.0,F,828.0,78000.0,197.56,10.0,8,3,6,0.5
bde862d5e203492bacf656c8bddcead5,57.0,M,700.0,66000.0,51.5,15.0,14,3,6,0.5
bdf1c179bfe648408b5a4ffa074ec5f6,64.0,M,1034.0,75000.0,140.12,18.0,7,4,6,0.6666666666666666
bdf569412b3542459ee5de4a6e6e01c8,78.0,M,5.0,35000.0,67.80000000000001,4.0,9,2,3,0.6666666666666666
bdfba75f0e0c4533b4b6b97fa37daa4f,51.0,M,700.0,75000.0,268.74,31.0,15,6,6,1.0
be01dde700574797b5dc59b0ad45242f,79.0,F,898.0,55000.0,155.82999999999998,10.0,12,3,5,0.6
be043c99c4224b47bf4e252f9416cf05,68.0,F,959.0,100000.0,50.44,5.0,2,1,4,0.25
be0da26df72e417f81be20847a072002,37.0,M,257.0,34000.0,26.85,5.0,10,1,5,0.2
be15020b871e45ab8e2e1b9e6a8cec75,24.0,F,17.0,46000.0,71.42999999999999,25.0,6,3,5,0.6
be169db479dc428dbd49bec31058047a,55.0,O,1017.0,63000.0,189.93000000000004,14.0,10,3,4,0.75
be1f25a62a5648f6bdc1887b5e5f365d,93.0,F,287.0,79000.0,119.93999999999998,5.0,6,2,3,0.6666666666666666
be2ac5f206804533a38fb637bf1cd733,61.0,M,211.0,81000.0,48.22,2.0,2,1,5,0.2
be2b393781594f4da055ef99b4d95e48,50.0,M,821.0,57000.0,304.6099999999999,6.0,21,3,5,0.6
be33fc21689342f2b90a00a1892433bf,66.0,M,179.0,79000.0,94.19999999999999,15.0,4,2,5,0.4
be429cad6b054990a4926ea40bf779df,65.0,F,39.0,72000.0,28.63,7.0,2,2,5,0.4
be4cba45cb714f5393cb009c434ffe00,51.0,F,292.0,112000.0,166.01,10.0,5,3,5,0.6
be58577349304b8e9fac36f778dc8c0a,62.0,F,576.0,91000.0,276.27,13.0,11,2,6,0.3333333333333333
be630b1393a744798b87e3ef23f46aed,65.0,M,911.0,34000.0,328.2999999999999,12.0,16,4,5,0.8
be63245084964ff0a3e154202123e222,54.0,F,610.0,80000.0,187.55999999999997,7.0,9,2,4,0.5
be65aa372ab442dca0774ec6f2d738af,39.0,M,207.0,45000.0,26.17,2.0,8,1,5,0.2
be7118b321cf45309618ddf31872648f,60.0,F,67.0,45000.0,22.299999999999997,5.0,8,1,3,0.3333333333333333
be71c00b96684e4a815a0efb91e91470,55.0,M,528.0,102000.0,259.05,9.0,10,3,3,1.0
be732af3a7064964adc6aba76a79913e,32.0,M,284.0,58000.0,32.449999999999996,7.0,8,2,6,0.3333333333333333
be79870ff776461d97e1aee515269644,100.0,F,242.0,47000.0,155.49,27.0,14,4,6,0.6666666666666666
be7ff3cb6bf84ce395471e52b64b70c6,65.0,F,195.0,66000.0,58.38,12.0,4,2,6,0.3333333333333333
be85e0f528c24ae9acae162d6a2bc832,25.0,F,835.0,69000.0,187.47999999999996,35.0,10,4,6,0.6666666666666666
be8a5d1981a2458d90b255ddc7e0d174,39.0,M,1521.0,51000.0,51.91000000000001,5.0,14,1,5,0.2
be8b5925e6d94229b6b66c3e5f5cd7fa,38.0,M,569.0,75000.0,299.97,20.0,15,3,5,0.6
be8ba6989a9f4949b83ebf6e876490fb,34.0,F,989.0,50000.0,167.75,10.0,9,2,2,1.0
be8f765ae7774446bbbd3db35a6ed4a6,38.0,F,126.0,69000.0,265.7,14.0,14,5,5,1.0
be988e03caab4d33bc04d4e37f5d2e72,56.0,F,568.0,82000.0,155.23000000000002,3.0,6,1,5,0.2
bea062a97557458a97f3e2df8d87755a,69.0,F,532.0,99000.0,286.16,15.0,11,3,5,0.6
bea7a8fa65284ef98edeeee7cb8abd53,63.0,F,134.0,58000.0,94.54,21.0,8,4,4,1.0
beac80ebf5c84f278be6412ee2b52ddd,49.0,M,205.0,65000.0,39.78,8.0,2,2,6,0.3333333333333333
bebdc3abc2044d1a9786c77d72d215c0,71.0,F,345.0,36000.0,76.38,5.0,8,1,3,0.3333333333333333
bec4d93f34874661b7310ec99893ed13,73.0,M,712.0,84000.0,149.17,10.0,7,2,3,0.6666666666666666
bec9d368f0a54822998cebebb6fb35ec,52.0,M,841.0,67000.0,238.20000000000002,22.0,14,4,5,0.8
becd0e904f8142b589b64acf06333b2a,74.0,M,326.0,51000.0,16.82,2.0,5,1,4,0.25
becef38967024b94a5287c833827daa1,50.0,F,303.0,65000.0,120.58,22.0,6,5,5,1.0
becf045d910a4676adc86bb2053165cf,62.0,F,945.0,85000.0,868.51,18.0,7,3,6,0.5
