time,offer_id,person,event,reward_x,offer_type,validity_0,validity_1,gender,age,became_member_on,income,generation,loyality
240,2298d6c36e964ae4a3e7e9706d1fb8c2,f1f01be4e2344bf08b7f488c115ad374,offer completed,3.0,discount,1,1,M,85.0,2018-07-26,45000.0,80s,0.0
438,2906b810c7d4411798c6938adc9daaa5,f1f1c497a30b4ef9bd79e24e3add6953,offer completed,2.0,discount,1,1,F,87.0,2017-11-11,73000.0,80s,257.0
546,4d5c57ea9a6940dd891ad53e9dbe8da0,f1f1c497a30b4ef9bd79e24e3add6953,offer completed,10.0,bogo,1,1,F,87.0,2017-11-11,73000.0,80s,257.0
180,f19421c1d4aa40978ebb69ca19b0e20d,f1fd6e5698c04c80a8aff2b48b1d5b4f,offer completed,5.0,bogo,1,1,M,54.0,2016-04-03,68000.0,50s,844.0
540,f19421c1d4aa40978ebb69ca19b0e20d,f1fd6e5698c04c80a8aff2b48b1d5b4f,offer completed,5.0,bogo,1,1,M,54.0,2016-04-03,68000.0,50s,844.0
60,2298d6c36e964ae4a3e7e9706d1fb8c2,f1feb0f84eb64f5a92cea6b0b90fbe72,offer completed,3.0,discount,1,1,M,59.0,2015-12-08,48000.0,50s,961.0
312,2906b810c7d4411798c6938adc9daaa5,f1feb0f84eb64f5a92cea6b0b90fbe72,offer completed,2.0,discount,1,1,M,59.0,2015-12-08,48000.0,50s,961.0
684,f19421c1d4aa40978ebb69ca19b0e20d,f1feb0f84eb64f5a92cea6b0b90fbe72,offer completed,5.0,bogo,1,1,M,59.0,2015-12-08,48000.0,50s,961.0
72,9b98b8c7a33c4b65b9aebfe6a799e6d9,f2066aac8bb64747a0c18c4ab3d8c1ad,offer completed,5.0,bogo,1,1,F,65.0,2015-08-02,85000.0,60s,1089.0
210,9b98b8c7a33c4b65b9aebfe6a799e6d9,f2066aac8bb64747a0c18c4ab3d8c1ad,offer completed,5.0,bogo,1,1,F,65.0,2015-08-02,85000.0,60s,1089.0
186,4d5c57ea9a6940dd891ad53e9dbe8da0,f20859f19f1b4a3987af0b94db1c4cab,offer completed,10.0,bogo,1,1,M,24.0,2017-02-20,56000.0,20s,521.0
414,f19421c1d4aa40978ebb69ca19b0e20d,f20859f19f1b4a3987af0b94db1c4cab,offer completed,5.0,bogo,1,1,M,24.0,2017-02-20,56000.0,20s,521.0
594,fafdcd668e3743c1bb461111dcafc2a4,f20859f19f1b4a3987af0b94db1c4cab,offer completed,2.0,discount,1,1,M,24.0,2017-02-20,56000.0,20s,521.0
582,fafdcd668e3743c1bb461111dcafc2a4,f20c3f0cf44244e185df2264889256d6,offer completed,2.0,discount,1,1,M,60.0,2016-09-14,56000.0,50s,680.0
174,f19421c1d4aa40978ebb69ca19b0e20d,f20c5361bea7464db740e8bd6525cedd,offer completed,5.0,bogo,1,1,M,59.0,2016-04-25,95000.0,50s,822.0
426,fafdcd668e3743c1bb461111dcafc2a4,f20c5361bea7464db740e8bd6525cedd,offer completed,2.0,discount,1,1,M,59.0,2016-04-25,95000.0,50s,822.0
180,f19421c1d4aa40978ebb69ca19b0e20d,f216966ed46a4cdabc804dc48e6f7a1b,offer completed,5.0,bogo,1,1,F,25.0,2017-05-04,41000.0,20s,448.0
342,f19421c1d4aa40978ebb69ca19b0e20d,f216966ed46a4cdabc804dc48e6f7a1b,offer completed,5.0,bogo,1,1,F,25.0,2017-05-04,41000.0,20s,448.0
582,4d5c57ea9a6940dd891ad53e9dbe8da0,f216966ed46a4cdabc804dc48e6f7a1b,offer completed,10.0,bogo,1,1,F,25.0,2017-05-04,41000.0,20s,448.0
6,2298d6c36e964ae4a3e7e9706d1fb8c2,f216eaba14b04e7497d96a0fed119178,offer completed,3.0,discount,1,1,M,45.0,2014-11-22,66000.0,40s,1342.0
438,fafdcd668e3743c1bb461111dcafc2a4,f223c55edc8849698b4e901ffc14b23d,offer completed,2.0,discount,1,1,M,67.0,2016-11-02,65000.0,60s,631.0
12,2298d6c36e964ae4a3e7e9706d1fb8c2,f2265b809d1949c1a7b63a9386bf4946,offer completed,3.0,discount,1,1,F,68.0,2015-02-01,53000.0,60s,1271.0
372,9b98b8c7a33c4b65b9aebfe6a799e6d9,f2265b809d1949c1a7b63a9386bf4946,offer completed,5.0,bogo,1,1,F,68.0,2015-02-01,53000.0,60s,1271.0
630,ae264e3637204a6fb9bb56bc8210ddfd,f2265b809d1949c1a7b63a9386bf4946,offer completed,10.0,bogo,1,1,F,68.0,2015-02-01,53000.0,60s,1271.0
414,f19421c1d4aa40978ebb69ca19b0e20d,f22beaa171b84c579ffa84131f755ebe,offer completed,5.0,bogo,1,1,M,69.0,2017-11-28,58000.0,60s,240.0
666,2298d6c36e964ae4a3e7e9706d1fb8c2,f22beaa171b84c579ffa84131f755ebe,offer completed,3.0,discount,1,1,M,69.0,2017-11-28,58000.0,60s,240.0
222,f19421c1d4aa40978ebb69ca19b0e20d,f23f0b9f37ec4aae83020148e2fc032c,offer completed,5.0,bogo,1,1,F,39.0,2017-11-25,80000.0,30s,243.0
18,fafdcd668e3743c1bb461111dcafc2a4,f241ec0c4002407ba202d8d90e8130ba,offer completed,2.0,discount,1,1,F,66.0,2017-02-15,94000.0,60s,526.0
438,ae264e3637204a6fb9bb56bc8210ddfd,f241ec0c4002407ba202d8d90e8130ba,offer completed,10.0,bogo,1,1,F,66.0,2017-02-15,94000.0,60s,526.0
510,4d5c57ea9a6940dd891ad53e9dbe8da0,f241ec0c4002407ba202d8d90e8130ba,offer completed,10.0,bogo,1,1,F,66.0,2017-02-15,94000.0,60s,526.0
42,fafdcd668e3743c1bb461111dcafc2a4,f24749a71a91425ba6bf41ba3f087a70,offer completed,2.0,discount,1,1,F,57.0,2016-01-15,86000.0,50s,923.0
438,2906b810c7d4411798c6938adc9daaa5,f24749a71a91425ba6bf41ba3f087a70,offer completed,2.0,discount,1,1,F,57.0,2016-01-15,86000.0,50s,923.0
270,9b98b8c7a33c4b65b9aebfe6a799e6d9,f247806381704ea58c1b06f60602a6ae,offer completed,5.0,bogo,1,1,F,39.0,2014-07-23,56000.0,30s,1464.0
462,2298d6c36e964ae4a3e7e9706d1fb8c2,f247806381704ea58c1b06f60602a6ae,offer completed,3.0,discount,1,1,F,39.0,2014-07-23,56000.0,30s,1464.0
192,9b98b8c7a33c4b65b9aebfe6a799e6d9,f251232f004d405ca44b35515bb9c444,offer completed,5.0,bogo,1,1,M,56.0,2016-02-17,84000.0,50s,890.0
546,0b1e1539f2cc45b7b9fa7c272da2e1d7,f251232f004d405ca44b35515bb9c444,offer completed,5.0,discount,1,1,M,56.0,2016-02-17,84000.0,50s,890.0
654,9b98b8c7a33c4b65b9aebfe6a799e6d9,f251232f004d405ca44b35515bb9c444,offer completed,5.0,bogo,1,1,M,56.0,2016-02-17,84000.0,50s,890.0
222,2298d6c36e964ae4a3e7e9706d1fb8c2,f26062d4f14f464eb345f487f0e912d4,offer completed,3.0,discount,1,1,F,57.0,2017-10-08,95000.0,50s,291.0
390,f19421c1d4aa40978ebb69ca19b0e20d,f26062d4f14f464eb345f487f0e912d4,offer completed,5.0,bogo,1,1,F,57.0,2017-10-08,95000.0,50s,291.0
468,2906b810c7d4411798c6938adc9daaa5,f269083ec9444b59aea328843fcc3b8e,offer completed,2.0,discount,1,1,M,43.0,2018-01-05,67000.0,40s,202.0
540,2906b810c7d4411798c6938adc9daaa5,f269083ec9444b59aea328843fcc3b8e,offer completed,2.0,discount,1,1,M,43.0,2018-01-05,67000.0,40s,202.0
228,fafdcd668e3743c1bb461111dcafc2a4,f26e371122ca443b957ce94bcd37f48d,offer completed,2.0,discount,1,1,M,41.0,2016-06-10,61000.0,40s,776.0
228,4d5c57ea9a6940dd891ad53e9dbe8da0,f26e371122ca443b957ce94bcd37f48d,offer completed,10.0,bogo,1,1,M,41.0,2016-06-10,61000.0,40s,776.0
540,2906b810c7d4411798c6938adc9daaa5,f26e371122ca443b957ce94bcd37f48d,offer completed,2.0,discount,1,1,M,41.0,2016-06-10,61000.0,40s,776.0
456,2298d6c36e964ae4a3e7e9706d1fb8c2,f277d871eb28447bb86e4b73a9bc4379,offer completed,3.0,discount,1,1,M,56.0,2017-12-09,80000.0,50s,229.0
576,ae264e3637204a6fb9bb56bc8210ddfd,f27e921ee8254022a84afa2c98fd0abd,offer completed,10.0,bogo,1,1,F,88.0,2016-07-29,80000.0,80s,727.0
138,ae264e3637204a6fb9bb56bc8210ddfd,f27f85212c234abb8276db3a5bc92c8e,offer completed,10.0,bogo,1,1,F,68.0,2018-06-07,67000.0,60s,49.0
372,ae264e3637204a6fb9bb56bc8210ddfd,f27f85212c234abb8276db3a5bc92c8e,offer completed,10.0,bogo,1,1,F,68.0,2018-06-07,67000.0,60s,49.0
648,2906b810c7d4411798c6938adc9daaa5,f27f85212c234abb8276db3a5bc92c8e,offer completed,2.0,discount,1,1,F,68.0,2018-06-07,67000.0,60s,49.0
6,f19421c1d4aa40978ebb69ca19b0e20d,f2831d9607204d169b592b1f3559dc81,offer completed,5.0,bogo,1,1,M,72.0,2017-02-09,55000.0,70s,532.0
522,fafdcd668e3743c1bb461111dcafc2a4,f2831d9607204d169b592b1f3559dc81,offer completed,2.0,discount,1,1,M,72.0,2017-02-09,55000.0,70s,532.0
18,f19421c1d4aa40978ebb69ca19b0e20d,f28b37ab06934bd28169ef920ad5190c,offer completed,5.0,bogo,1,1,M,34.0,2017-09-30,37000.0,30s,299.0
174,2298d6c36e964ae4a3e7e9706d1fb8c2,f28b37ab06934bd28169ef920ad5190c,offer completed,3.0,discount,1,1,M,34.0,2017-09-30,37000.0,30s,299.0
510,2298d6c36e964ae4a3e7e9706d1fb8c2,f28b37ab06934bd28169ef920ad5190c,offer completed,3.0,discount,1,1,M,34.0,2017-09-30,37000.0,30s,299.0
612,2906b810c7d4411798c6938adc9daaa5,f28b37ab06934bd28169ef920ad5190c,offer completed,2.0,discount,1,1,M,34.0,2017-09-30,37000.0,30s,299.0
72,fafdcd668e3743c1bb461111dcafc2a4,f293aff29389401ba92ea7fe2a62b0bc,offer completed,2.0,discount,1,1,M,24.0,2015-09-21,39000.0,20s,1039.0
264,f19421c1d4aa40978ebb69ca19b0e20d,f29fe62d65ca4cce9aedd06c038aa536,offer completed,5.0,bogo,1,1,M,71.0,2017-09-21,96000.0,70s,308.0
360,fafdcd668e3743c1bb461111dcafc2a4,f29fe62d65ca4cce9aedd06c038aa536,offer completed,2.0,discount,1,1,M,71.0,2017-09-21,96000.0,70s,308.0
408,fafdcd668e3743c1bb461111dcafc2a4,f29fe62d65ca4cce9aedd06c038aa536,offer completed,2.0,discount,1,1,M,71.0,2017-09-21,96000.0,70s,308.0
594,ae264e3637204a6fb9bb56bc8210ddfd,f29fe62d65ca4cce9aedd06c038aa536,offer completed,10.0,bogo,1,1,M,71.0,2017-09-21,96000.0,70s,308.0
594,2906b810c7d4411798c6938adc9daaa5,f29fe62d65ca4cce9aedd06c038aa536,offer completed,2.0,discount,1,1,M,71.0,2017-09-21,96000.0,70s,308.0
234,2906b810c7d4411798c6938adc9daaa5,f2ac47ad6a874a10b85490a42cb23d76,offer completed,2.0,discount,1,1,M,63.0,2017-09-26,89000.0,60s,303.0
576,0b1e1539f2cc45b7b9fa7c272da2e1d7,f2ac47ad6a874a10b85490a42cb23d76,offer completed,5.0,discount,1,1,M,63.0,2017-09-26,89000.0,60s,303.0
264,ae264e3637204a6fb9bb56bc8210ddfd,f2b3ad312ea343f483ea8a3db41b3a47,offer completed,10.0,bogo,1,1,,,,,,
486,f19421c1d4aa40978ebb69ca19b0e20d,f2b8206c03384a19819420abd6c80680,offer completed,5.0,bogo,1,1,F,52.0,2017-05-05,34000.0,50s,447.0
30,2298d6c36e964ae4a3e7e9706d1fb8c2,f2c038ac9ea84e26bee2b0071be4edc6,offer completed,3.0,discount,1,1,F,69.0,2015-12-25,112000.0,60s,944.0
42,f19421c1d4aa40978ebb69ca19b0e20d,f2c52d3d820c466aa70b414bf1b5510f,offer completed,5.0,bogo,1,1,F,92.0,2016-07-25,57000.0,90s,731.0
252,2298d6c36e964ae4a3e7e9706d1fb8c2,f2c52d3d820c466aa70b414bf1b5510f,offer completed,3.0,discount,1,1,F,92.0,2016-07-25,57000.0,90s,731.0
408,4d5c57ea9a6940dd891ad53e9dbe8da0,f2c52d3d820c466aa70b414bf1b5510f,offer completed,10.0,bogo,1,1,F,92.0,2016-07-25,57000.0,90s,731.0
228,9b98b8c7a33c4b65b9aebfe6a799e6d9,f2cff957aa144088b8d71dd9546cdd00,offer completed,5.0,bogo,1,1,F,54.0,2018-01-19,77000.0,50s,188.0
630,2906b810c7d4411798c6938adc9daaa5,f2cff957aa144088b8d71dd9546cdd00,offer completed,2.0,discount,1,1,F,54.0,2018-01-19,77000.0,50s,188.0
612,ae264e3637204a6fb9bb56bc8210ddfd,f2e49f5002c540eb92ca320fea990319,offer completed,10.0,bogo,1,1,F,45.0,2018-06-07,73000.0,40s,49.0
6,f19421c1d4aa40978ebb69ca19b0e20d,f2e883824e7642cd9c5618dbc9769508,offer completed,5.0,bogo,1,1,M,60.0,2016-07-04,50000.0,50s,752.0
174,9b98b8c7a33c4b65b9aebfe6a799e6d9,f2e883824e7642cd9c5618dbc9769508,offer completed,5.0,bogo,1,1,M,60.0,2016-07-04,50000.0,50s,752.0
462,4d5c57ea9a6940dd891ad53e9dbe8da0,f2e883824e7642cd9c5618dbc9769508,offer completed,10.0,bogo,1,1,M,60.0,2016-07-04,50000.0,50s,752.0
504,4d5c57ea9a6940dd891ad53e9dbe8da0,f2e883824e7642cd9c5618dbc9769508,offer completed,10.0,bogo,1,1,M,60.0,2016-07-04,50000.0,50s,752.0
546,2298d6c36e964ae4a3e7e9706d1fb8c2,f2ecbad774a14496b16393f8dba1528a,offer completed,3.0,discount,1,1,M,58.0,2014-07-16,40000.0,50s,1471.0
666,fafdcd668e3743c1bb461111dcafc2a4,f316fd04821d4f7aa83cf5f8702b5bc8,offer completed,2.0,discount,1,1,F,60.0,2017-11-24,83000.0,50s,244.0
30,f19421c1d4aa40978ebb69ca19b0e20d,f31b2421cf974f4d96a1d6afae96e342,offer completed,5.0,bogo,1,1,M,49.0,2018-01-10,68000.0,40s,197.0
180,f19421c1d4aa40978ebb69ca19b0e20d,f31b2421cf974f4d96a1d6afae96e342,offer completed,5.0,bogo,1,1,M,49.0,2018-01-10,68000.0,40s,197.0
366,fafdcd668e3743c1bb461111dcafc2a4,f31b98050fc44821be645f06fe784007,offer completed,2.0,discount,1,1,F,50.0,2016-07-15,53000.0,40s,741.0
666,f19421c1d4aa40978ebb69ca19b0e20d,f31b98050fc44821be645f06fe784007,offer completed,5.0,bogo,1,1,F,50.0,2016-07-15,53000.0,40s,741.0
54,2298d6c36e964ae4a3e7e9706d1fb8c2,f31e27cdcdac4b0a9a384c0567a7ae43,offer completed,3.0,discount,1,1,F,51.0,2017-01-13,85000.0,50s,559.0
192,fafdcd668e3743c1bb461111dcafc2a4,f31e27cdcdac4b0a9a384c0567a7ae43,offer completed,2.0,discount,1,1,F,51.0,2017-01-13,85000.0,50s,559.0
588,ae264e3637204a6fb9bb56bc8210ddfd,f31e27cdcdac4b0a9a384c0567a7ae43,offer completed,10.0,bogo,1,1,F,51.0,2017-01-13,85000.0,50s,559.0
588,f19421c1d4aa40978ebb69ca19b0e20d,f31e27cdcdac4b0a9a384c0567a7ae43,offer completed,5.0,bogo,1,1,F,51.0,2017-01-13,85000.0,50s,559.0
402,2298d6c36e964ae4a3e7e9706d1fb8c2,f3259dc67efc4a04b6f6749d360e0e96,offer completed,3.0,discount,1,1,F,65.0,2016-10-09,57000.0,60s,655.0
438,4d5c57ea9a6940dd891ad53e9dbe8da0,f3259dc67efc4a04b6f6749d360e0e96,offer completed,10.0,bogo,1,1,F,65.0,2016-10-09,57000.0,60s,655.0
582,9b98b8c7a33c4b65b9aebfe6a799e6d9,f3259dc67efc4a04b6f6749d360e0e96,offer completed,5.0,bogo,1,1,F,65.0,2016-10-09,57000.0,60s,655.0
90,fafdcd668e3743c1bb461111dcafc2a4,f32b1bafc81f48969ca2f8c41ab2bff5,offer completed,2.0,discount,1,1,,,,,,
282,2298d6c36e964ae4a3e7e9706d1fb8c2,f32f71dc2cdb4ec4865e75bad71aaec0,offer completed,3.0,discount,1,1,M,70.0,2015-12-16,78000.0,60s,953.0
432,fafdcd668e3743c1bb461111dcafc2a4,f32f71dc2cdb4ec4865e75bad71aaec0,offer completed,2.0,discount,1,1,M,70.0,2015-12-16,78000.0,60s,953.0
66,0b1e1539f2cc45b7b9fa7c272da2e1d7,f33a320300b54cc7977f7ffffd1c9abb,offer completed,5.0,discount,1,1,F,47.0,2018-03-26,79000.0,40s,122.0
600,4d5c57ea9a6940dd891ad53e9dbe8da0,f33a320300b54cc7977f7ffffd1c9abb,offer completed,10.0,bogo,1,1,F,47.0,2018-03-26,79000.0,40s,122.0
600,f19421c1d4aa40978ebb69ca19b0e20d,f33a320300b54cc7977f7ffffd1c9abb,offer completed,5.0,bogo,1,1,F,47.0,2018-03-26,79000.0,40s,122.0
168,0b1e1539f2cc45b7b9fa7c272da2e1d7,f33fc79619c74e268db0fab6d9c04153,offer completed,5.0,discount,1,1,M,39.0,2017-03-12,67000.0,30s,501.0
414,2298d6c36e964ae4a3e7e9706d1fb8c2,f33fc79619c74e268db0fab6d9c04153,offer completed,3.0,discount,1,1,M,39.0,2017-03-12,67000.0,30s,501.0
654,2906b810c7d4411798c6938adc9daaa5,f33fc79619c74e268db0fab6d9c04153,offer completed,2.0,discount,1,1,M,39.0,2017-03-12,67000.0,30s,501.0
570,ae264e3637204a6fb9bb56bc8210ddfd,f34239eebcc043d5afdf7823dd7cbcdc,offer completed,10.0,bogo,1,1,F,67.0,2016-04-03,32000.0,60s,844.0
450,2906b810c7d4411798c6938adc9daaa5,f34c9d5335fd42ea98695cc7e9e43be8,offer completed,2.0,discount,1,1,F,55.0,2017-09-29,104000.0,50s,300.0
552,fafdcd668e3743c1bb461111dcafc2a4,f34c9d5335fd42ea98695cc7e9e43be8,offer completed,2.0,discount,1,1,F,55.0,2017-09-29,104000.0,50s,300.0
696,9b98b8c7a33c4b65b9aebfe6a799e6d9,f34c9d5335fd42ea98695cc7e9e43be8,offer completed,5.0,bogo,1,1,F,55.0,2017-09-29,104000.0,50s,300.0
558,fafdcd668e3743c1bb461111dcafc2a4,f34df6b46f3f42c78f9ef4e9ab7b6fe4,offer completed,2.0,discount,1,1,M,59.0,2018-04-15,47000.0,50s,102.0
708,fafdcd668e3743c1bb461111dcafc2a4,f34df6b46f3f42c78f9ef4e9ab7b6fe4,offer completed,2.0,discount,1,1,M,59.0,2018-04-15,47000.0,50s,102.0
12,fafdcd668e3743c1bb461111dcafc2a4,f3546c329bc94299a5ac043842df9374,offer completed,2.0,discount,1,1,F,37.0,2015-09-06,78000.0,30s,1054.0
372,4d5c57ea9a6940dd891ad53e9dbe8da0,f3546c329bc94299a5ac043842df9374,offer completed,10.0,bogo,1,1,F,37.0,2015-09-06,78000.0,30s,1054.0
426,fafdcd668e3743c1bb461111dcafc2a4,f3546c329bc94299a5ac043842df9374,offer completed,2.0,discount,1,1,F,37.0,2015-09-06,78000.0,30s,1054.0
360,ae264e3637204a6fb9bb56bc8210ddfd,f35b342b24734da18a830bb9329a4fbd,offer completed,10.0,bogo,1,1,F,64.0,2017-04-21,66000.0,60s,461.0
480,2906b810c7d4411798c6938adc9daaa5,f35b342b24734da18a830bb9329a4fbd,offer completed,2.0,discount,1,1,F,64.0,2017-04-21,66000.0,60s,461.0
612,f19421c1d4aa40978ebb69ca19b0e20d,f366d7306e6b4aa984e359357cf4e5dc,offer completed,5.0,bogo,1,1,O,35.0,2017-11-15,54000.0,30s,253.0
480,2906b810c7d4411798c6938adc9daaa5,f367a50b86d049799bbb0eb645ee834c,offer completed,2.0,discount,1,1,M,39.0,2018-02-17,33000.0,30s,159.0
36,2298d6c36e964ae4a3e7e9706d1fb8c2,f368c551860b47a7bdc5d8264ae84556,offer completed,3.0,discount,1,1,F,35.0,2016-06-28,42000.0,30s,758.0
618,2298d6c36e964ae4a3e7e9706d1fb8c2,f368c551860b47a7bdc5d8264ae84556,offer completed,3.0,discount,1,1,F,35.0,2016-06-28,42000.0,30s,758.0
450,4d5c57ea9a6940dd891ad53e9dbe8da0,f3744c73f14f4ceaa1f9059aa34087d1,offer completed,10.0,bogo,1,1,F,34.0,2017-02-14,44000.0,30s,527.0
606,f19421c1d4aa40978ebb69ca19b0e20d,f3744c73f14f4ceaa1f9059aa34087d1,offer completed,5.0,bogo,1,1,F,34.0,2017-02-14,44000.0,30s,527.0
348,2298d6c36e964ae4a3e7e9706d1fb8c2,f37888006bcc410ab9e416bde696b4cd,offer completed,3.0,discount,1,1,F,55.0,2018-02-09,82000.0,50s,167.0
636,ae264e3637204a6fb9bb56bc8210ddfd,f37888006bcc410ab9e416bde696b4cd,offer completed,10.0,bogo,1,1,F,55.0,2018-02-09,82000.0,50s,167.0
432,4d5c57ea9a6940dd891ad53e9dbe8da0,f37d9566b54547d8bdc64cc949ddab90,offer completed,10.0,bogo,1,1,M,50.0,2017-09-27,71000.0,40s,302.0
330,fafdcd668e3743c1bb461111dcafc2a4,f37e5fb31b894ab58fbbaae0e6d1f912,offer completed,2.0,discount,1,1,F,56.0,2018-05-25,96000.0,50s,62.0
654,f19421c1d4aa40978ebb69ca19b0e20d,f37e5fb31b894ab58fbbaae0e6d1f912,offer completed,5.0,bogo,1,1,F,56.0,2018-05-25,96000.0,50s,62.0
426,f19421c1d4aa40978ebb69ca19b0e20d,f380a497008b4805a72bf5f1b3fe4560,offer completed,5.0,bogo,1,1,M,21.0,2016-04-03,48000.0,20s,844.0
642,ae264e3637204a6fb9bb56bc8210ddfd,f380a497008b4805a72bf5f1b3fe4560,offer completed,10.0,bogo,1,1,M,21.0,2016-04-03,48000.0,20s,844.0
6,2906b810c7d4411798c6938adc9daaa5,f3845ac6e3bb4bdeb805d9087bcc96f7,offer completed,2.0,discount,1,1,M,54.0,2016-03-23,54000.0,50s,855.0
462,4d5c57ea9a6940dd891ad53e9dbe8da0,f3845ac6e3bb4bdeb805d9087bcc96f7,offer completed,10.0,bogo,1,1,M,54.0,2016-03-23,54000.0,50s,855.0
60,2906b810c7d4411798c6938adc9daaa5,f3845db4f3ba4afb8e82417d42199f24,offer completed,2.0,discount,1,1,F,28.0,2016-06-05,34000.0,20s,781.0
510,4d5c57ea9a6940dd891ad53e9dbe8da0,f3845db4f3ba4afb8e82417d42199f24,offer completed,10.0,bogo,1,1,F,28.0,2016-06-05,34000.0,20s,781.0
630,2298d6c36e964ae4a3e7e9706d1fb8c2,f3845db4f3ba4afb8e82417d42199f24,offer completed,3.0,discount,1,1,F,28.0,2016-06-05,34000.0,20s,781.0
648,fafdcd668e3743c1bb461111dcafc2a4,f38a220042de4c90a5f967ef6c4403d5,offer completed,2.0,discount,1,1,,,,,,
684,f19421c1d4aa40978ebb69ca19b0e20d,f38a220042de4c90a5f967ef6c4403d5,offer completed,5.0,bogo,1,1,,,,,,
228,ae264e3637204a6fb9bb56bc8210ddfd,f38ef9ea6c5a4f6e91e237b104e6792d,offer completed,10.0,bogo,1,1,M,38.0,2016-04-08,53000.0,30s,839.0
468,ae264e3637204a6fb9bb56bc8210ddfd,f38ef9ea6c5a4f6e91e237b104e6792d,offer completed,10.0,bogo,1,1,M,38.0,2016-04-08,53000.0,30s,839.0
48,2298d6c36e964ae4a3e7e9706d1fb8c2,f3934f05d51f47c7a470661cbb774075,offer completed,3.0,discount,1,1,M,55.0,2016-05-08,40000.0,50s,809.0
456,0b1e1539f2cc45b7b9fa7c272da2e1d7,f3934f05d51f47c7a470661cbb774075,offer completed,5.0,discount,1,1,M,55.0,2016-05-08,40000.0,50s,809.0
462,0b1e1539f2cc45b7b9fa7c272da2e1d7,f3934f05d51f47c7a470661cbb774075,offer completed,5.0,discount,1,1,M,55.0,2016-05-08,40000.0,50s,809.0
366,9b98b8c7a33c4b65b9aebfe6a799e6d9,f3949ede37024d96bc306c64aebf3695,offer completed,5.0,bogo,1,1,F,73.0,2015-11-11,67000.0,70s,988.0
438,ae264e3637204a6fb9bb56bc8210ddfd,f3949ede37024d96bc306c64aebf3695,offer completed,10.0,bogo,1,1,F,73.0,2015-11-11,67000.0,70s,988.0
594,fafdcd668e3743c1bb461111dcafc2a4,f3949ede37024d96bc306c64aebf3695,offer completed,2.0,discount,1,1,F,73.0,2015-11-11,67000.0,70s,988.0
24,ae264e3637204a6fb9bb56bc8210ddfd,f395ba6ec7d64a5880ceef5aefb7a23a,offer completed,10.0,bogo,1,1,F,55.0,2018-01-22,75000.0,50s,185.0
444,ae264e3637204a6fb9bb56bc8210ddfd,f395ba6ec7d64a5880ceef5aefb7a23a,offer completed,10.0,bogo,1,1,F,55.0,2018-01-22,75000.0,50s,185.0
684,0b1e1539f2cc45b7b9fa7c272da2e1d7,f39fe7ea4e5946378e6d224504b77797,offer completed,5.0,discount,1,1,F,54.0,2017-08-07,98000.0,50s,353.0
528,2298d6c36e964ae4a3e7e9706d1fb8c2,f3a24f76c9f649388133fc430c0726b9,offer completed,3.0,discount,1,1,F,94.0,2016-10-10,88000.0,90s,654.0
708,2906b810c7d4411798c6938adc9daaa5,f3a24f76c9f649388133fc430c0726b9,offer completed,2.0,discount,1,1,F,94.0,2016-10-10,88000.0,90s,654.0
66,4d5c57ea9a6940dd891ad53e9dbe8da0,f3a513ed02234f539b89e8e8df1e49c0,offer completed,10.0,bogo,1,1,M,80.0,2017-07-16,50000.0,70s,375.0
420,fafdcd668e3743c1bb461111dcafc2a4,f3a513ed02234f539b89e8e8df1e49c0,offer completed,2.0,discount,1,1,M,80.0,2017-07-16,50000.0,70s,375.0
510,2298d6c36e964ae4a3e7e9706d1fb8c2,f3a513ed02234f539b89e8e8df1e49c0,offer completed,3.0,discount,1,1,M,80.0,2017-07-16,50000.0,70s,375.0
678,0b1e1539f2cc45b7b9fa7c272da2e1d7,f3a513ed02234f539b89e8e8df1e49c0,offer completed,5.0,discount,1,1,M,80.0,2017-07-16,50000.0,70s,375.0
432,9b98b8c7a33c4b65b9aebfe6a799e6d9,f3aa663814b04ceaa45598499f588007,offer completed,5.0,bogo,1,1,M,27.0,2018-06-30,61000.0,20s,26.0
294,2906b810c7d4411798c6938adc9daaa5,f3ab5d3926434b5c931f78eb07aa7787,offer completed,2.0,discount,1,1,M,70.0,2016-05-28,71000.0,60s,789.0
540,2906b810c7d4411798c6938adc9daaa5,f3ab5d3926434b5c931f78eb07aa7787,offer completed,2.0,discount,1,1,M,70.0,2016-05-28,71000.0,60s,789.0
330,0b1e1539f2cc45b7b9fa7c272da2e1d7,f3acf14291c040a5b6d93bdd426898c6,offer completed,5.0,discount,1,1,F,52.0,2016-04-29,68000.0,50s,818.0
66,2906b810c7d4411798c6938adc9daaa5,f3b303726eba48edb0f89740422cfb8d,offer completed,2.0,discount,1,1,M,67.0,2016-12-15,88000.0,60s,588.0
204,fafdcd668e3743c1bb461111dcafc2a4,f3b303726eba48edb0f89740422cfb8d,offer completed,2.0,discount,1,1,M,67.0,2016-12-15,88000.0,60s,588.0
360,f19421c1d4aa40978ebb69ca19b0e20d,f3b303726eba48edb0f89740422cfb8d,offer completed,5.0,bogo,1,1,M,67.0,2016-12-15,88000.0,60s,588.0
522,2906b810c7d4411798c6938adc9daaa5,f3b303726eba48edb0f89740422cfb8d,offer completed,2.0,discount,1,1,M,67.0,2016-12-15,88000.0,60s,588.0
672,f19421c1d4aa40978ebb69ca19b0e20d,f3b303726eba48edb0f89740422cfb8d,offer completed,5.0,bogo,1,1,M,67.0,2016-12-15,88000.0,60s,588.0
