person,offer_id,time,event,reward_x,amount,offer_type,view,complete,gender,age,became_member_on,income,loyalty
f6fd0096e1c94e70bab82c03cf88e88e,4d5c57ea9a6940dd891ad53e9dbe8da0,246,offer completed,10.0,,bogo,1,1,F,88.0,2017-05-11,73000.0,441.0
f6fd0096e1c94e70bab82c03cf88e88e,ae264e3637204a6fb9bb56bc8210ddfd,450,offer completed,10.0,,bogo,1,1,F,88.0,2017-05-11,73000.0,441.0
f6fd0096e1c94e70bab82c03cf88e88e,4d5c57ea9a6940dd891ad53e9dbe8da0,534,offer completed,10.0,,bogo,1,1,F,88.0,2017-05-11,73000.0,441.0
f6fd0096e1c94e70bab82c03cf88e88e,9b98b8c7a33c4b65b9aebfe6a799e6d9,618,offer completed,5.0,,bogo,1,1,F,88.0,2017-05-11,73000.0,441.0
f7058c1fbbed48689edd0440b4dd7ae5,f19421c1d4aa40978ebb69ca19b0e20d,408,offer completed,5.0,,bogo,1,1,M,30.0,2018-06-21,55000.0,35.0
f7058c1fbbed48689edd0440b4dd7ae5,2298d6c36e964ae4a3e7e9706d1fb8c2,432,offer completed,3.0,,discount,1,1,M,30.0,2018-06-21,55000.0,35.0
f707d8ac81e84b6a82d6ef640ca4a22c,fafdcd668e3743c1bb461111dcafc2a4,636,offer completed,2.0,,discount,1,1,F,38.0,2017-12-25,66000.0,213.0
f709aca8c4e54792b438caddff279fe5,4d5c57ea9a6940dd891ad53e9dbe8da0,378,offer completed,10.0,,bogo,1,1,M,62.0,2015-09-09,113000.0,1051.0
f709aca8c4e54792b438caddff279fe5,fafdcd668e3743c1bb461111dcafc2a4,426,offer completed,2.0,,discount,1,1,M,62.0,2015-09-09,113000.0,1051.0
f709aca8c4e54792b438caddff279fe5,f19421c1d4aa40978ebb69ca19b0e20d,606,offer completed,5.0,,bogo,1,1,M,62.0,2015-09-09,113000.0,1051.0
f70a6bf75f6f4fe4ae288f034b562b8b,ae264e3637204a6fb9bb56bc8210ddfd,204,offer completed,10.0,,bogo,1,1,F,47.0,2018-01-03,82000.0,204.0
f70a6bf75f6f4fe4ae288f034b562b8b,fafdcd668e3743c1bb461111dcafc2a4,540,offer completed,2.0,,discount,1,1,F,47.0,2018-01-03,82000.0,204.0
f70a6bf75f6f4fe4ae288f034b562b8b,2298d6c36e964ae4a3e7e9706d1fb8c2,540,offer completed,3.0,,discount,1,1,F,47.0,2018-01-03,82000.0,204.0
f70d70344b9449ebab97431b71c6559b,fafdcd668e3743c1bb461111dcafc2a4,516,offer completed,2.0,,discount,1,1,,,,,
f70e4e136db845fc8d9999a5c5941478,fafdcd668e3743c1bb461111dcafc2a4,108,offer completed,2.0,,discount,1,1,M,36.0,2014-01-22,40000.0,1646.0
f70e4e136db845fc8d9999a5c5941478,fafdcd668e3743c1bb461111dcafc2a4,504,offer completed,2.0,,discount,1,1,M,36.0,2014-01-22,40000.0,1646.0
f713a6084a614a689eed59cd999e751f,4d5c57ea9a6940dd891ad53e9dbe8da0,240,offer completed,10.0,,bogo,1,1,M,47.0,2014-09-01,45000.0,1424.0
f71522835c6048529970751ced78ea79,fafdcd668e3743c1bb461111dcafc2a4,282,offer completed,2.0,,discount,1,1,M,66.0,2016-05-15,56000.0,802.0
f71522835c6048529970751ced78ea79,0b1e1539f2cc45b7b9fa7c272da2e1d7,546,offer completed,5.0,,discount,1,1,M,66.0,2016-05-15,56000.0,802.0
f71522835c6048529970751ced78ea79,2906b810c7d4411798c6938adc9daaa5,594,offer completed,2.0,,discount,1,1,M,66.0,2016-05-15,56000.0,802.0
f71522835c6048529970751ced78ea79,fafdcd668e3743c1bb461111dcafc2a4,606,offer completed,2.0,,discount,1,1,M,66.0,2016-05-15,56000.0,802.0
f71c84a4a6b64780ab8737c7792384ef,9b98b8c7a33c4b65b9aebfe6a799e6d9,276,offer completed,5.0,,bogo,1,1,F,75.0,2016-01-11,87000.0,927.0
f71c84a4a6b64780ab8737c7792384ef,9b98b8c7a33c4b65b9aebfe6a799e6d9,348,offer completed,5.0,,bogo,1,1,F,75.0,2016-01-11,87000.0,927.0
f71c84a4a6b64780ab8737c7792384ef,2298d6c36e964ae4a3e7e9706d1fb8c2,444,offer completed,3.0,,discount,1,1,F,75.0,2016-01-11,87000.0,927.0
f71c84a4a6b64780ab8737c7792384ef,f19421c1d4aa40978ebb69ca19b0e20d,612,offer completed,5.0,,bogo,1,1,F,75.0,2016-01-11,87000.0,927.0
f72327395f2e4332a539ab5c18700ac9,f19421c1d4aa40978ebb69ca19b0e20d,426,offer completed,5.0,,bogo,1,1,M,19.0,2015-03-12,59000.0,1232.0
f725ce7c8bb64dc18866d875e34a4f14,2906b810c7d4411798c6938adc9daaa5,426,offer completed,2.0,,discount,1,1,F,53.0,2017-10-17,98000.0,282.0
f725ce7c8bb64dc18866d875e34a4f14,ae264e3637204a6fb9bb56bc8210ddfd,588,offer completed,10.0,,bogo,1,1,F,53.0,2017-10-17,98000.0,282.0
f726eb45d69845b9b5b8100d074c64f7,2906b810c7d4411798c6938adc9daaa5,24,offer completed,2.0,,discount,1,1,M,48.0,2017-09-20,58000.0,309.0
f726eb45d69845b9b5b8100d074c64f7,4d5c57ea9a6940dd891ad53e9dbe8da0,192,offer completed,10.0,,bogo,1,1,M,48.0,2017-09-20,58000.0,309.0
f726eb45d69845b9b5b8100d074c64f7,4d5c57ea9a6940dd891ad53e9dbe8da0,432,offer completed,10.0,,bogo,1,1,M,48.0,2017-09-20,58000.0,309.0
f726eb45d69845b9b5b8100d074c64f7,0b1e1539f2cc45b7b9fa7c272da2e1d7,432,offer completed,5.0,,discount,1,1,M,48.0,2017-09-20,58000.0,309.0
f726eb45d69845b9b5b8100d074c64f7,f19421c1d4aa40978ebb69ca19b0e20d,516,offer completed,5.0,,bogo,1,1,M,48.0,2017-09-20,58000.0,309.0
f72eee165c90470285c8f960ead8e33a,2906b810c7d4411798c6938adc9daaa5,564,offer completed,2.0,,discount,1,1,M,22.0,2014-08-05,55000.0,1451.0
f72eee165c90470285c8f960ead8e33a,fafdcd668e3743c1bb461111dcafc2a4,564,offer completed,2.0,,discount,1,1,M,22.0,2014-08-05,55000.0,1451.0
f737e0998baf492e9ecee3649deb03f7,9b98b8c7a33c4b65b9aebfe6a799e6d9,354,offer completed,5.0,,bogo,1,1,F,81.0,2015-07-29,88000.0,1093.0
f74033a8c6834303bd1b3ef0c98d11d8,9b98b8c7a33c4b65b9aebfe6a799e6d9,42,offer completed,5.0,,bogo,1,1,M,31.0,2018-03-19,51000.0,129.0
f74033a8c6834303bd1b3ef0c98d11d8,9b98b8c7a33c4b65b9aebfe6a799e6d9,204,offer completed,5.0,,bogo,1,1,M,31.0,2018-03-19,51000.0,129.0
f74033a8c6834303bd1b3ef0c98d11d8,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,offer completed,5.0,,discount,1,1,M,31.0,2018-03-19,51000.0,129.0
f74033a8c6834303bd1b3ef0c98d11d8,0b1e1539f2cc45b7b9fa7c272da2e1d7,714,offer completed,5.0,,discount,1,1,M,31.0,2018-03-19,51000.0,129.0
f7465d18ba7f4e43b99ccabf141d421d,fafdcd668e3743c1bb461111dcafc2a4,504,offer completed,2.0,,discount,1,1,M,63.0,2013-09-21,47000.0,1769.0
f7465d18ba7f4e43b99ccabf141d421d,2906b810c7d4411798c6938adc9daaa5,594,offer completed,2.0,,discount,1,1,M,63.0,2013-09-21,47000.0,1769.0
f7662fcebd8049b280cc95b70caa1f23,f19421c1d4aa40978ebb69ca19b0e20d,246,offer completed,5.0,,bogo,1,1,M,50.0,2016-09-11,39000.0,683.0
f772418ae6a041e5b4238505c14df1d9,ae264e3637204a6fb9bb56bc8210ddfd,72,offer completed,10.0,,bogo,1,1,F,55.0,2016-12-24,71000.0,579.0
f772418ae6a041e5b4238505c14df1d9,4d5c57ea9a6940dd891ad53e9dbe8da0,630,offer completed,10.0,,bogo,1,1,F,55.0,2016-12-24,71000.0,579.0
f773d75a584c4f6baa4f9c4007f3a291,4d5c57ea9a6940dd891ad53e9dbe8da0,672,offer completed,10.0,,bogo,1,1,M,95.0,2016-06-27,90000.0,759.0
f773d75a584c4f6baa4f9c4007f3a291,0b1e1539f2cc45b7b9fa7c272da2e1d7,684,offer completed,5.0,,discount,1,1,M,95.0,2016-06-27,90000.0,759.0
f77592f6855e46a496563b4d258d1df9,ae264e3637204a6fb9bb56bc8210ddfd,270,offer completed,10.0,,bogo,1,1,M,51.0,2015-11-30,72000.0,969.0
f77592f6855e46a496563b4d258d1df9,ae264e3637204a6fb9bb56bc8210ddfd,408,offer completed,10.0,,bogo,1,1,M,51.0,2015-11-30,72000.0,969.0
f77bcf5d4bc243fab11c51c0fe2e9fce,ae264e3637204a6fb9bb56bc8210ddfd,180,offer completed,10.0,,bogo,1,1,F,34.0,2016-12-30,68000.0,573.0
f77bcf5d4bc243fab11c51c0fe2e9fce,ae264e3637204a6fb9bb56bc8210ddfd,462,offer completed,10.0,,bogo,1,1,F,34.0,2016-12-30,68000.0,573.0
f77bcf5d4bc243fab11c51c0fe2e9fce,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,offer completed,5.0,,bogo,1,1,F,34.0,2016-12-30,68000.0,573.0
f78d6294f1f5420484813dc91bd68ccd,f19421c1d4aa40978ebb69ca19b0e20d,288,offer completed,5.0,,bogo,1,1,M,51.0,2017-01-02,62000.0,570.0
f78d6294f1f5420484813dc91bd68ccd,4d5c57ea9a6940dd891ad53e9dbe8da0,654,offer completed,10.0,,bogo,1,1,M,51.0,2017-01-02,62000.0,570.0
f7938c2e66364a5e8016e21ba8a3a58e,2298d6c36e964ae4a3e7e9706d1fb8c2,438,offer completed,3.0,,discount,1,1,O,51.0,2017-09-25,80000.0,304.0
f7938c2e66364a5e8016e21ba8a3a58e,2906b810c7d4411798c6938adc9daaa5,438,offer completed,2.0,,discount,1,1,O,51.0,2017-09-25,80000.0,304.0
f7977eccb81b49b9ac6d2bd84cd64bb0,ae264e3637204a6fb9bb56bc8210ddfd,564,offer completed,10.0,,bogo,1,1,M,21.0,2016-06-28,38000.0,758.0
f79cdf82289a439d973bb9c2c6c83c93,f19421c1d4aa40978ebb69ca19b0e20d,390,offer completed,5.0,,bogo,1,1,M,41.0,2016-01-24,50000.0,914.0
f79eaef4594e421b83e8c6e4f0234f22,0b1e1539f2cc45b7b9fa7c272da2e1d7,384,offer completed,5.0,,discount,1,1,M,59.0,2017-08-12,78000.0,348.0
f79eaef4594e421b83e8c6e4f0234f22,4d5c57ea9a6940dd891ad53e9dbe8da0,414,offer completed,10.0,,bogo,1,1,M,59.0,2017-08-12,78000.0,348.0
f79eaef4594e421b83e8c6e4f0234f22,ae264e3637204a6fb9bb56bc8210ddfd,636,offer completed,10.0,,bogo,1,1,M,59.0,2017-08-12,78000.0,348.0
f7a03e03b6454a2d9c4a6c96c53a798a,2906b810c7d4411798c6938adc9daaa5,432,offer completed,2.0,,discount,1,1,O,57.0,2017-10-21,87000.0,278.0
f7a03e03b6454a2d9c4a6c96c53a798a,2298d6c36e964ae4a3e7e9706d1fb8c2,504,offer completed,3.0,,discount,1,1,O,57.0,2017-10-21,87000.0,278.0
f7a4d1d7beea4c049bfc99e1932f340d,2298d6c36e964ae4a3e7e9706d1fb8c2,348,offer completed,3.0,,discount,1,1,F,47.0,2016-08-28,66000.0,697.0
f7a4d1d7beea4c049bfc99e1932f340d,2906b810c7d4411798c6938adc9daaa5,660,offer completed,2.0,,discount,1,1,F,47.0,2016-08-28,66000.0,697.0
f7a4d1d7beea4c049bfc99e1932f340d,0b1e1539f2cc45b7b9fa7c272da2e1d7,690,offer completed,5.0,,discount,1,1,F,47.0,2016-08-28,66000.0,697.0
f7a950969071422ea162a283edb0f18d,2298d6c36e964ae4a3e7e9706d1fb8c2,72,offer completed,3.0,,discount,1,1,F,44.0,2016-03-12,72000.0,866.0
f7a950969071422ea162a283edb0f18d,2298d6c36e964ae4a3e7e9706d1fb8c2,414,offer completed,3.0,,discount,1,1,F,44.0,2016-03-12,72000.0,866.0
f7a950969071422ea162a283edb0f18d,f19421c1d4aa40978ebb69ca19b0e20d,522,offer completed,5.0,,bogo,1,1,F,44.0,2016-03-12,72000.0,866.0
f7b94dcbd76348d9a2fcaf3395a7c7f0,9b98b8c7a33c4b65b9aebfe6a799e6d9,624,offer completed,5.0,,bogo,1,1,M,42.0,2015-01-14,32000.0,1289.0
f7c9157f08384ff29f1d11e9388ed4c2,fafdcd668e3743c1bb461111dcafc2a4,108,offer completed,2.0,,discount,1,1,M,62.0,2018-01-28,114000.0,179.0
f7c9157f08384ff29f1d11e9388ed4c2,f19421c1d4aa40978ebb69ca19b0e20d,588,offer completed,5.0,,bogo,1,1,M,62.0,2018-01-28,114000.0,179.0
f7d4ff581bf14af080e491a5a13c071f,2906b810c7d4411798c6938adc9daaa5,492,offer completed,2.0,,discount,1,1,,,,,
f7dd612de4ea410cae2d9273d6c0ebaf,f19421c1d4aa40978ebb69ca19b0e20d,18,offer completed,5.0,,bogo,1,1,F,54.0,2016-02-11,37000.0,896.0
f7dd612de4ea410cae2d9273d6c0ebaf,2298d6c36e964ae4a3e7e9706d1fb8c2,186,offer completed,3.0,,discount,1,1,F,54.0,2016-02-11,37000.0,896.0
f7dd612de4ea410cae2d9273d6c0ebaf,9b98b8c7a33c4b65b9aebfe6a799e6d9,462,offer completed,5.0,,bogo,1,1,F,54.0,2016-02-11,37000.0,896.0
f7dd612de4ea410cae2d9273d6c0ebaf,ae264e3637204a6fb9bb56bc8210ddfd,552,offer completed,10.0,,bogo,1,1,F,54.0,2016-02-11,37000.0,896.0
f7dd612de4ea410cae2d9273d6c0ebaf,9b98b8c7a33c4b65b9aebfe6a799e6d9,588,offer completed,5.0,,bogo,1,1,F,54.0,2016-02-11,37000.0,896.0
f7e127d8fc04493385ae51a3b3f6411c,fafdcd668e3743c1bb461111dcafc2a4,138,offer completed,2.0,,discount,1,1,F,86.0,2015-05-06,84000.0,1177.0
f7e127d8fc04493385ae51a3b3f6411c,f19421c1d4aa40978ebb69ca19b0e20d,234,offer completed,5.0,,bogo,1,1,F,86.0,2015-05-06,84000.0,1177.0
f7e127d8fc04493385ae51a3b3f6411c,2298d6c36e964ae4a3e7e9706d1fb8c2,420,offer completed,3.0,,discount,1,1,F,86.0,2015-05-06,84000.0,1177.0
f7e127d8fc04493385ae51a3b3f6411c,f19421c1d4aa40978ebb69ca19b0e20d,420,offer completed,5.0,,bogo,1,1,F,86.0,2015-05-06,84000.0,1177.0
f7e127d8fc04493385ae51a3b3f6411c,9b98b8c7a33c4b65b9aebfe6a799e6d9,564,offer completed,5.0,,bogo,1,1,F,86.0,2015-05-06,84000.0,1177.0
f7e4e1ccb570482b8c2eed7622663ad2,fafdcd668e3743c1bb461111dcafc2a4,114,offer completed,2.0,,discount,1,1,M,31.0,2018-02-22,38000.0,154.0
f7e4e1ccb570482b8c2eed7622663ad2,2298d6c36e964ae4a3e7e9706d1fb8c2,180,offer completed,3.0,,discount,1,1,M,31.0,2018-02-22,38000.0,154.0
f7e4e1ccb570482b8c2eed7622663ad2,2298d6c36e964ae4a3e7e9706d1fb8c2,570,offer completed,3.0,,discount,1,1,M,31.0,2018-02-22,38000.0,154.0
f7ebbbab571d44ec883575b11009be2f,fafdcd668e3743c1bb461111dcafc2a4,282,offer completed,2.0,,discount,1,1,M,58.0,2017-10-12,75000.0,287.0
f7fca0d04d8d4416ae5c21510247d106,f19421c1d4aa40978ebb69ca19b0e20d,510,offer completed,5.0,,bogo,1,1,M,49.0,2016-07-31,107000.0,725.0
f7ff56f770734474af6f7da423f764da,f19421c1d4aa40978ebb69ca19b0e20d,180,offer completed,5.0,,bogo,1,1,F,64.0,2015-11-17,76000.0,982.0
f7ff56f770734474af6f7da423f764da,ae264e3637204a6fb9bb56bc8210ddfd,648,offer completed,10.0,,bogo,1,1,F,64.0,2015-11-17,76000.0,982.0
f806632c011441378d4646567f357a21,fafdcd668e3743c1bb461111dcafc2a4,126,offer completed,2.0,,discount,1,1,M,42.0,2013-08-11,69000.0,1810.0
f806632c011441378d4646567f357a21,4d5c57ea9a6940dd891ad53e9dbe8da0,210,offer completed,10.0,,bogo,1,1,M,42.0,2013-08-11,69000.0,1810.0
f806632c011441378d4646567f357a21,fafdcd668e3743c1bb461111dcafc2a4,462,offer completed,2.0,,discount,1,1,M,42.0,2013-08-11,69000.0,1810.0
f80eb9caef944ca899f2bef52b6c2f5e,2298d6c36e964ae4a3e7e9706d1fb8c2,450,offer completed,3.0,,discount,1,1,F,28.0,2017-11-11,58000.0,257.0
f817370b73334e6692ea184342983684,ae264e3637204a6fb9bb56bc8210ddfd,168,offer completed,10.0,,bogo,1,1,M,62.0,2016-08-17,58000.0,708.0
f817370b73334e6692ea184342983684,f19421c1d4aa40978ebb69ca19b0e20d,168,offer completed,5.0,,bogo,1,1,M,62.0,2016-08-17,58000.0,708.0
f817370b73334e6692ea184342983684,9b98b8c7a33c4b65b9aebfe6a799e6d9,474,offer completed,5.0,,bogo,1,1,M,62.0,2016-08-17,58000.0,708.0
f81cf50a115f4042b0fe3f09265a56d7,fafdcd668e3743c1bb461111dcafc2a4,618,offer completed,2.0,,discount,1,1,F,73.0,2018-02-26,36000.0,150.0
f82d0dd16175415a83dfa4fecdb7c792,0b1e1539f2cc45b7b9fa7c272da2e1d7,714,offer completed,5.0,,discount,1,1,F,58.0,2017-10-10,70000.0,289.0
f834293629c2432c9c650fbc4ca7cd0a,fafdcd668e3743c1bb461111dcafc2a4,198,offer completed,2.0,,discount,1,1,M,70.0,2015-12-10,60000.0,959.0
f834293629c2432c9c650fbc4ca7cd0a,4d5c57ea9a6940dd891ad53e9dbe8da0,432,offer completed,10.0,,bogo,1,1,M,70.0,2015-12-10,60000.0,959.0
f834293629c2432c9c650fbc4ca7cd0a,f19421c1d4aa40978ebb69ca19b0e20d,540,offer completed,5.0,,bogo,1,1,M,70.0,2015-12-10,60000.0,959.0
f838af6aec284aad99aee4039f8eb9cf,f19421c1d4aa40978ebb69ca19b0e20d,366,offer completed,5.0,,bogo,1,1,M,58.0,2013-08-13,62000.0,1808.0
f838af6aec284aad99aee4039f8eb9cf,ae264e3637204a6fb9bb56bc8210ddfd,546,offer completed,10.0,,bogo,1,1,M,58.0,2013-08-13,62000.0,1808.0
f83b114b7dfa42949a191b90a2fd61a2,fafdcd668e3743c1bb461111dcafc2a4,468,offer completed,2.0,,discount,1,1,F,24.0,2016-01-20,54000.0,918.0
f83b114b7dfa42949a191b90a2fd61a2,2298d6c36e964ae4a3e7e9706d1fb8c2,600,offer completed,3.0,,discount,1,1,F,24.0,2016-01-20,54000.0,918.0
f83c4df46cdf4622881b2560c356c619,f19421c1d4aa40978ebb69ca19b0e20d,246,offer completed,5.0,,bogo,1,1,M,52.0,2015-09-01,73000.0,1059.0
f83c4df46cdf4622881b2560c356c619,0b1e1539f2cc45b7b9fa7c272da2e1d7,444,offer completed,5.0,,discount,1,1,M,52.0,2015-09-01,73000.0,1059.0
f849c40455e04eb18b2f3321c592d4cf,2298d6c36e964ae4a3e7e9706d1fb8c2,300,offer completed,3.0,,discount,1,1,F,51.0,2016-05-17,56000.0,800.0
f849c40455e04eb18b2f3321c592d4cf,4d5c57ea9a6940dd891ad53e9dbe8da0,348,offer completed,10.0,,bogo,1,1,F,51.0,2016-05-17,56000.0,800.0
f849c40455e04eb18b2f3321c592d4cf,4d5c57ea9a6940dd891ad53e9dbe8da0,516,offer completed,10.0,,bogo,1,1,F,51.0,2016-05-17,56000.0,800.0
f849c40455e04eb18b2f3321c592d4cf,fafdcd668e3743c1bb461111dcafc2a4,594,offer completed,2.0,,discount,1,1,F,51.0,2016-05-17,56000.0,800.0
f853e761e3b44d40a783a9fd8c62e443,2298d6c36e964ae4a3e7e9706d1fb8c2,60,offer completed,3.0,,discount,1,1,F,24.0,2018-02-28,38000.0,148.0
f853e761e3b44d40a783a9fd8c62e443,f19421c1d4aa40978ebb69ca19b0e20d,540,offer completed,5.0,,bogo,1,1,F,24.0,2018-02-28,38000.0,148.0
f853e761e3b44d40a783a9fd8c62e443,2298d6c36e964ae4a3e7e9706d1fb8c2,588,offer completed,3.0,,discount,1,1,F,24.0,2018-02-28,38000.0,148.0
f8638593542b4a5b8739b5d12dbb3680,2298d6c36e964ae4a3e7e9706d1fb8c2,24,offer completed,3.0,,discount,1,1,M,53.0,2018-02-19,32000.0,157.0
f8638593542b4a5b8739b5d12dbb3680,2906b810c7d4411798c6938adc9daaa5,618,offer completed,2.0,,discount,1,1,M,53.0,2018-02-19,32000.0,157.0
f86637beefb14808bc830ac1443a09e9,fafdcd668e3743c1bb461111dcafc2a4,270,offer completed,2.0,,discount,1,1,F,27.0,2018-01-26,62000.0,181.0
f8676ef6a9d94a0a868a00ef9f687715,9b98b8c7a33c4b65b9aebfe6a799e6d9,354,offer completed,5.0,,bogo,1,1,F,67.0,2016-08-31,96000.0,694.0
f8676ef6a9d94a0a868a00ef9f687715,fafdcd668e3743c1bb461111dcafc2a4,486,offer completed,2.0,,discount,1,1,F,67.0,2016-08-31,96000.0,694.0
f8676ef6a9d94a0a868a00ef9f687715,2298d6c36e964ae4a3e7e9706d1fb8c2,612,offer completed,3.0,,discount,1,1,F,67.0,2016-08-31,96000.0,694.0
f86af496c16140a5a9e4fbe605a27bb5,4d5c57ea9a6940dd891ad53e9dbe8da0,36,offer completed,10.0,,bogo,1,1,F,62.0,2017-08-28,97000.0,332.0
f86af496c16140a5a9e4fbe605a27bb5,ae264e3637204a6fb9bb56bc8210ddfd,714,offer completed,10.0,,bogo,1,1,F,62.0,2017-08-28,97000.0,332.0
f86b4ac5850f45a5aeedfaf2dc8ce26f,0b1e1539f2cc45b7b9fa7c272da2e1d7,228,offer completed,5.0,,discount,1,1,F,20.0,2017-10-21,49000.0,278.0
f86b4ac5850f45a5aeedfaf2dc8ce26f,0b1e1539f2cc45b7b9fa7c272da2e1d7,684,offer completed,5.0,,discount,1,1,F,20.0,2017-10-21,49000.0,278.0
f86bf195d4dd453b9e5bee433fe4ae7f,2298d6c36e964ae4a3e7e9706d1fb8c2,318,offer completed,3.0,,discount,1,1,M,59.0,2015-08-07,31000.0,1084.0
f875599b198d4e42b4c14c6e39e02b83,ae264e3637204a6fb9bb56bc8210ddfd,276,offer completed,10.0,,bogo,1,1,F,60.0,2018-05-11,100000.0,76.0
f875599b198d4e42b4c14c6e39e02b83,f19421c1d4aa40978ebb69ca19b0e20d,456,offer completed,5.0,,bogo,1,1,F,60.0,2018-05-11,100000.0,76.0
f875599b198d4e42b4c14c6e39e02b83,9b98b8c7a33c4b65b9aebfe6a799e6d9,456,offer completed,5.0,,bogo,1,1,F,60.0,2018-05-11,100000.0,76.0
f8756fc0eea24e7ba3ccd846efc4d0d5,f19421c1d4aa40978ebb69ca19b0e20d,564,offer completed,5.0,,bogo,1,1,F,48.0,2016-06-02,105000.0,784.0
f87944dae046445aaa22f7665599a5eb,2298d6c36e964ae4a3e7e9706d1fb8c2,546,offer completed,3.0,,discount,1,1,F,54.0,2018-01-23,70000.0,184.0
f87b27581615423f892a6ff0d40fa696,fafdcd668e3743c1bb461111dcafc2a4,438,offer completed,2.0,,discount,1,1,M,57.0,2017-08-11,65000.0,349.0
f87b27581615423f892a6ff0d40fa696,fafdcd668e3743c1bb461111dcafc2a4,534,offer completed,2.0,,discount,1,1,M,57.0,2017-08-11,65000.0,349.0
f87c32879b224b6b909fb6014affaedf,ae264e3637204a6fb9bb56bc8210ddfd,24,offer completed,10.0,,bogo,1,1,F,50.0,2017-07-24,97000.0,367.0
f87c32879b224b6b909fb6014affaedf,2298d6c36e964ae4a3e7e9706d1fb8c2,222,offer completed,3.0,,discount,1,1,F,50.0,2017-07-24,97000.0,367.0
f87c32879b224b6b909fb6014affaedf,9b98b8c7a33c4b65b9aebfe6a799e6d9,450,offer completed,5.0,,bogo,1,1,F,50.0,2017-07-24,97000.0,367.0
f87c32879b224b6b909fb6014affaedf,f19421c1d4aa40978ebb69ca19b0e20d,594,offer completed,5.0,,bogo,1,1,F,50.0,2017-07-24,97000.0,367.0
f883a0574d944b0488bca8cc4b22a728,2906b810c7d4411798c6938adc9daaa5,48,offer completed,2.0,,discount,1,1,F,62.0,2016-11-25,95000.0,608.0
f883a0574d944b0488bca8cc4b22a728,ae264e3637204a6fb9bb56bc8210ddfd,336,offer completed,10.0,,bogo,1,1,F,62.0,2016-11-25,95000.0,608.0
f883a0574d944b0488bca8cc4b22a728,fafdcd668e3743c1bb461111dcafc2a4,336,offer completed,2.0,,discount,1,1,F,62.0,2016-11-25,95000.0,608.0
f88e91a11d8f405b9a47ad3741415b83,fafdcd668e3743c1bb461111dcafc2a4,180,offer completed,2.0,,discount,1,1,F,59.0,2016-01-13,71000.0,925.0
f88e91a11d8f405b9a47ad3741415b83,fafdcd668e3743c1bb461111dcafc2a4,504,offer completed,2.0,,discount,1,1,F,59.0,2016-01-13,71000.0,925.0
f88e91a11d8f405b9a47ad3741415b83,9b98b8c7a33c4b65b9aebfe6a799e6d9,636,offer completed,5.0,,bogo,1,1,F,59.0,2016-01-13,71000.0,925.0
f8961e32857d4f2f97183ef480da2ab9,2298d6c36e964ae4a3e7e9706d1fb8c2,408,offer completed,3.0,,discount,1,1,F,41.0,2018-03-21,57000.0,127.0
f8961e32857d4f2f97183ef480da2ab9,2298d6c36e964ae4a3e7e9706d1fb8c2,522,offer completed,3.0,,discount,1,1,F,41.0,2018-03-21,57000.0,127.0
f89ae66e3f37435099b1fb443c937664,f19421c1d4aa40978ebb69ca19b0e20d,600,offer completed,5.0,,bogo,1,1,M,80.0,2013-11-22,34000.0,1707.0
f89e6073e064425fa74beae2e093dc48,9b98b8c7a33c4b65b9aebfe6a799e6d9,366,offer completed,5.0,,bogo,1,1,M,38.0,2015-09-30,100000.0,1030.0
f89e6073e064425fa74beae2e093dc48,fafdcd668e3743c1bb461111dcafc2a4,462,offer completed,2.0,,discount,1,1,M,38.0,2015-09-30,100000.0,1030.0
f89e6073e064425fa74beae2e093dc48,2906b810c7d4411798c6938adc9daaa5,576,offer completed,2.0,,discount,1,1,M,38.0,2015-09-30,100000.0,1030.0
f8a59176e4a84d2786e0ebb892fb322f,2906b810c7d4411798c6938adc9daaa5,162,offer completed,2.0,,discount,1,1,M,56.0,2016-01-23,49000.0,915.0
f8a59176e4a84d2786e0ebb892fb322f,2298d6c36e964ae4a3e7e9706d1fb8c2,648,offer completed,3.0,,discount,1,1,M,56.0,2016-01-23,49000.0,915.0
f8aedd0cbea0419c806842b4265b82e5,ae264e3637204a6fb9bb56bc8210ddfd,30,offer completed,10.0,,bogo,1,1,F,72.0,2016-08-11,72000.0,714.0
f8aedd0cbea0419c806842b4265b82e5,ae264e3637204a6fb9bb56bc8210ddfd,168,offer completed,10.0,,bogo,1,1,F,72.0,2016-08-11,72000.0,714.0
f8aedd0cbea0419c806842b4265b82e5,f19421c1d4aa40978ebb69ca19b0e20d,390,offer completed,5.0,,bogo,1,1,F,72.0,2016-08-11,72000.0,714.0
f8aedd0cbea0419c806842b4265b82e5,4d5c57ea9a6940dd891ad53e9dbe8da0,444,offer completed,10.0,,bogo,1,1,F,72.0,2016-08-11,72000.0,714.0
f8aedd0cbea0419c806842b4265b82e5,fafdcd668e3743c1bb461111dcafc2a4,546,offer completed,2.0,,discount,1,1,F,72.0,2016-08-11,72000.0,714.0
f8aedd0cbea0419c806842b4265b82e5,2298d6c36e964ae4a3e7e9706d1fb8c2,606,offer completed,3.0,,discount,1,1,F,72.0,2016-08-11,72000.0,714.0
f8c07073fb89432d996725a3225e5e38,fafdcd668e3743c1bb461111dcafc2a4,204,offer completed,2.0,,discount,1,1,M,71.0,2018-05-30,69000.0,57.0
